Invoice Date,Invoice Quantity,Sales Zone,Sales Location
2022-08-31,3,South,KCI
2022-08-31,1,South,KCI
2022-08-31,1,East,DGP
2022-08-31,1,South,KCI
2022-08-31,1,South,KCI
2022-08-31,1,South,KCI
2022-08-31,5,South,KCI
2022-08-31,5,South,KCI
2022-08-31,3,South,KCI
2022-08-31,1,South,KCI
2022-08-31,1,South,KCI
2022-08-31,10,South,KCI
2022-08-31,5,South,KCI
2022-08-31,5,South,HBI
2022-09-02,3,North,JPR
2022-09-03,10,South,KCI
2022-09-10,1,South,KCI
2022-09-10,5,South,KCI
2022-09-12,1,South,KCI
2022-09-12,4,South,KCI
2022-09-12,1,South,MDI
2022-09-13,2,South,KCI
2022-09-13,5,South,HBI
2022-09-13,3,South,KCI
2022-09-13,9,North,JPR
2022-09-13,1,North,JPR
2022-09-13,1,South,MDI
2022-09-13,5,South,KCI
2022-09-13,1,South,MDI
2022-09-14,5,North,JPR
2022-09-14,1,North,JPR
2022-09-14,2,South,HBI
2022-09-14,1,South,HBI
2022-09-14,3,East,PTA
2022-09-16,1,South,MDI
2022-09-16,1,South,MDI
2022-09-19,5,South,KCI
2022-09-20,2,South,MDI
2022-09-21,10,South,HBI
2022-09-21,14,South,KCI
2022-09-21,1,South,KCI
2022-09-22,2,North,JMU
2022-09-22,3,South,KCI
2022-09-23,1,North,DLI
2022-09-23,1,North,JPR
2022-09-23,1,South,MDI
2022-09-23,2,South,MDI
2022-09-24,5,South,KCI
2022-09-24,6,North,JPR
2022-09-24,2,South,MDI
2022-09-25,1,South,KCI
2022-09-26,5,South,KCI
2022-09-26,2,South,MDI
2022-09-26,2,South,MDI
2022-09-26,1,South,MDI
2022-09-27,1,South,MDI
2022-09-28,20,South,KCI
2022-09-28,15,South,KCI
2022-09-28,2,North,JPR
2022-09-28,3,South,HBI
2022-09-28,1,North,JPR
2022-09-28,2,South,KCI
2022-09-28,10,South,KCI
2022-09-28,1,South,MDI
2022-09-29,5,South,KCI
2022-09-29,10,South,HBI
2022-09-29,16,North,JPR
2022-09-29,5,South,KCI
2022-09-29,1,North,JPR
2022-09-29,2,South,KCI
2022-09-29,3,South,KCI
2022-09-29,3,South,KCI
2022-09-29,5,South,KCI
2022-09-29,5,South,KCI
2022-09-29,3,South,KCI
2022-09-29,5,South,KCI
2022-09-30,1,West,PNE
2022-09-30,1,West,PNE
2022-09-30,1,West,PNE
2022-09-30,1,West,PNE
2022-09-30,1,West,PNE
2022-09-30,1,West,PNE
2022-09-30,1,West,PNE
2022-09-30,1,West,PNE
2022-09-30,1,West,PNE
2022-09-30,1,West,PNE
2022-09-30,1,West,PNE
2022-09-30,20,West,PNE
2022-09-30,10,West,PNE
2022-09-30,20,North,DLI
2022-09-30,10,North,DLI
2022-09-30,20,North,DLI
2022-09-30,10,North,DLI
2022-09-30,5,North,DLI
2022-09-30,10,North,DLI
2022-09-30,15,North,GRN
2022-09-30,30,North,GRN
2022-09-30,30,North,GZB
2022-09-30,10,North,LKW
2022-09-30,10,North,LKW
2022-09-30,5,North,LKW
2022-09-30,5,South,HBI
2022-09-30,2,South,HBI
2022-09-30,5,South,HBI
2022-09-30,2,South,HBI
2022-09-30,6,South,HBI
2022-09-30,6,South,HBI
2022-09-30,2,South,HBI
2022-09-30,9,South,HBI
2022-09-30,5,South,HBI
2022-09-30,2,South,HBI
2022-09-30,2,South,HBI
2022-09-30,7,South,HBI
2022-09-30,3,South,HBI
2022-09-30,2,South,HBI
2022-09-30,2,South,HBI
2022-09-30,2,South,HBI
2022-09-30,2,South,HBI
2022-09-30,5,South,KCI
2022-09-30,5,South,KCI
2022-09-30,12,South,KCI
2022-09-30,5,South,KCI
2022-09-30,5,South,KCI
2022-09-30,5,South,KCI
2022-09-30,5,South,KCI
2022-09-30,4,South,KCI
2022-09-30,4,South,KCI
2022-09-30,2,South,KCI
2022-09-30,5,South,KCI
2022-10-01,10,South,HBI
2022-10-03,10,South,HBI
2022-10-03,2,South,MDI
2022-10-05,1,West,PNE
2022-10-05,1,West,PNE
2022-10-05,1,West,PNE
2022-10-05,1,West,PNE
2022-10-05,1,West,PNE
2022-10-05,1,West,PNE
2022-10-06,1,North,JPR
2022-10-06,25,North,GRN
2022-10-06,25,North,GRN
2022-10-07,3,South,HBI
2022-10-07,2,East,PTA
2022-10-07,5,South,KCI
2022-10-10,1,North,DLI
2022-10-11,5,North,JPR
2022-10-11,2,South,MDI
2022-10-13,3,South,HBI
2022-10-14,10,North,GRN
2022-10-15,4,South,HBI
2022-10-15,4,North,DLI
2022-10-15,1,North,DLI
2022-10-15,3,North,GZB
2022-10-15,10,North,GRN
2022-10-15,10,West,PNE
2022-10-17,3,South,HBI
2022-10-18,2,South,KCI
2022-10-18,5,South,KCI
2022-10-18,5,West,PNE
2022-10-19,4,South,HBI
2022-10-19,3,South,KCI
2022-10-19,5,South,KCI
2022-10-19,5,South,MDI
2022-10-19,3,South,MDI
2022-10-20,3,North,JPR
2022-10-21,2,East,DGP
2022-10-22,1,West,PNE
2022-10-22,1,West,PNE
2022-10-22,1,West,PNE
2022-10-22,5,West,PNE
2022-10-22,4,West,PNE
2022-10-22,2,East,PTA
2022-10-22,12,South,HBI
2022-10-22,5,South,HBI
2022-10-22,2,South,HBI
2022-10-22,7,South,HBI
2022-10-22,7,South,HBI
2022-10-22,3,South,HBI
2022-10-23,2,South,HBI
2022-10-23,3,South,HBI
2022-10-23,4,South,HBI
2022-10-23,1,South,HBI
2022-10-25,2,South,HBI
2022-10-25,10,South,KCI
2022-10-28,4,North,DLI
2022-10-28,5,North,GZB
2022-10-29,20,North,DLI
2022-10-29,10,North,DLI
2022-10-29,15,South,KCI
2022-10-29,5,South,KCI
2022-10-30,18,North,GRN
2022-10-30,12,North,GRN
2022-10-31,1,South,HBI
2022-10-31,4,West,PNE
2022-10-31,10,North,GRN
2022-10-31,12,North,DLI
2022-10-31,12,North,JPR
2022-01-24,10,South,KCI
2022-01-24,2,South,KCI
2022-01-24,6,South,KCI
2022-01-24,3,South,KCI
2022-01-24,5,South,KCI
2022-01-24,3,South,KCI
2022-01-24,15,South,KCI
2022-01-24,3,South,KCI
2022-01-25,10,South,KCI
2022-01-25,15,South,KCI
2022-01-27,5,South,KCI
2022-01-27,15,South,KCI
2022-01-27,5,South,KCI
2022-01-27,5,South,KCI
2022-01-27,6,East,PTA
2022-01-27,30,South,HBI
2022-01-27,46,South,HBI
2022-01-28,30,South,KCI
2022-01-29,20,South,KCI
2022-01-29,50,South,KCI
2022-01-30,15,North,GRN
2022-01-30,25,East,PTA
2022-01-31,5,South,KCI
2022-01-31,4,North,GRN
2022-01-31,15,South,HBI
2022-01-31,15,South,HBI
2022-01-31,20,North,GRN
2022-01-31,25,South,MDI
2022-01-31,2,South,HBI
2022-01-31,25,North,GRN
2022-01-31,20,South,KCI
2022-01-31,20,South,HBI
2022-01-31,12,South,HBI
2022-01-31,15,South,KCI
2022-01-31,10,South,MDI
2022-01-31,5,South,KCI
2022-02-14,1,East,PTA
2022-02-16,2,East,PTA
2022-02-24,20,South,MDI
2022-02-27,65,South,MDI
2022-02-27,58,South,MDI
2022-02-27,70,South,MDI
2022-02-27,50,South,MDI
2022-02-27,21,North,GRN
2022-02-27,10,North,GRN
2022-02-10,10,South,HBI
2022-02-27,5,South,HBI
2022-02-16,1,South,KCI
2022-02-16,2,South,KCI
2022-02-24,4,South,KCI
2022-02-24,1,South,KCI
2022-02-24,2,South,KCI
2022-02-25,2,South,KCI
2022-02-25,3,South,KCI
2022-02-25,1,South,KCI
2022-02-25,2,South,KCI
2022-02-25,1,South,KCI
2022-02-26,8,South,KCI
2022-02-27,1,South,KCI
2022-02-28,4,North,JPR
2022-02-28,10,North,JPR
2022-02-28,10,North,JPR
2022-02-28,20,South,HBI
2022-02-28,1,South,KCI
2022-02-28,2,South,MDI
2022-02-28,3,South,MDI
2022-02-28,3,South,MDI
2022-02-28,3,South,MDI
2022-02-28,4,South,MDI
2022-02-28,4,South,MDI
2022-02-28,2,South,MDI
2022-02-28,5,South,MDI
2022-02-28,2,South,MDI
2022-02-28,3,South,MDI
2022-02-28,10,South,MDI
2022-02-28,2,South,MDI
2022-02-28,5,South,MDI
2022-02-28,3,South,MDI
2022-02-28,3,South,MDI
2022-02-28,7,South,MDI
2022-02-28,4,South,MDI
2022-02-28,3,South,MDI
2022-02-28,2,South,MDI
2022-02-28,3,South,MDI
2022-03-01,20,North,GRN
2022-03-02,50,North,JPR
2022-03-03,65,South,MDI
2022-03-04,5,South,MDI
2022-03-04,2,South,KCI
2022-03-04,1,South,KCI
2022-03-04,2,South,KCI
2022-03-04,2,South,KCI
2022-03-05,3,North,GRN
2022-03-05,2,South,MDI
2022-03-07,2,South,MDI
2022-03-08,30,North,GRN
2022-03-11,3,South,MDI
2022-03-11,1,North,JPR
2022-03-12,10,South,KCI
2022-03-12,3,South,MDI
2022-03-12,2,South,MDI
2022-03-13,20,South,KCI
2022-03-13,3,South,KCI
2022-03-13,6,South,KCI
2022-03-13,10,South,KCI
2022-03-13,1,South,KCI
2022-03-13,2,South,KCI
2022-03-13,5,South,KCI
2022-03-13,2,South,KCI
2022-03-13,2,South,KCI
2022-03-14,3,South,KCI
2022-03-14,5,South,KCI
2022-03-14,4,South,KCI
2022-03-14,8,South,KCI
2022-03-14,1,South,MDI
2022-03-15,1,North,LKW
2022-03-15,1,North,LKW
2022-03-15,1,North,LKW
2022-03-15,4,North,GRN
2022-03-15,1,South,KCI
2022-03-15,5,South,KCI
2022-03-15,1,North,LKW
2022-03-15,1,North,LKW
2022-03-15,1,North,LKW
2022-03-15,1,North,LKW
2022-03-16,4,South,KCI
2022-03-17,10,South,KCI
2022-03-17,20,South,KCI
2022-03-17,4,South,HBI
2022-03-18,10,South,KCI
2022-03-18,20,South,KCI
2022-03-18,30,South,KCI
2022-03-18,100,South,KCI
2022-03-18,50,South,KCI
2022-03-18,10,South,KCI
2022-03-18,10,South,KCI
2022-03-18,3,South,KCI
2022-03-18,3,South,KCI
2022-03-18,5,South,KCI
2022-03-18,3,South,KCI
2022-03-18,5,South,KCI
2022-03-18,3,South,KCI
2022-03-18,3,South,KCI
2022-03-18,3,South,KCI
2022-03-18,3,South,KCI
2022-03-18,3,South,KCI
2022-03-18,10,South,KCI
2022-03-18,10,South,KCI
2022-03-18,10,South,KCI
2022-03-18,10,South,KCI
2022-03-19,3,South,KCI
2022-03-19,5,South,KCI
2022-03-19,20,South,HBI
2022-03-19,3,South,KCI
2022-03-19,3,South,KCI
2022-03-19,3,South,KCI
2022-03-19,45,North,GRN
2022-03-19,10,South,MDI
2022-03-19,1,South,MDI
2022-03-19,1,South,MDI
2022-03-19,15,South,KCI
2022-03-19,2,South,MDI
2022-03-19,2,South,KCI
2022-03-19,2,South,KCI
2022-03-19,4,South,KCI
2022-03-19,2,South,KCI
2022-03-19,2,South,KCI
2022-03-19,2,South,KCI
2022-03-19,2,South,KCI
2022-03-20,10,North,GRN
2022-03-20,20,South,KCI
2022-03-20,1,South,KCI
2022-03-20,28,North,GRN
2022-03-20,3,North,GRN
2022-03-20,10,South,KCI
2022-03-20,10,South,KCI
2022-03-20,10,South,KCI
2022-03-20,10,South,KCI
2022-03-20,10,South,KCI
2022-03-21,20,North,JPR
2022-03-21,20,North,JPR
2022-03-21,20,North,JPR
2022-03-21,3,South,KCI
2022-03-21,10,South,KCI
2022-03-21,32,North,JPR
2022-03-21,10,North,JPR
2022-03-21,5,North,LKW
2022-03-21,20,North,JPR
2022-03-21,20,North,JPR
2022-03-21,10,South,KCI
2022-03-21,10,South,KCI
2022-03-21,8,South,KCI
2022-03-21,10,South,KCI
2022-03-22,10,South,KCI
2022-03-22,5,South,KCI
2022-03-22,20,South,KCI
2022-03-22,10,South,KCI
2022-03-22,10,South,KCI
2022-03-22,25,South,KCI
2022-03-22,20,North,JPR
2022-03-22,20,North,JPR
2022-03-22,10,North,JPR
2022-03-22,5,South,KCI
2022-03-22,5,South,KCI
2022-03-22,5,South,MDI
2022-03-22,10,North,JPR
2022-03-22,3,North,LKW
2022-03-22,2,North,LKW
2022-03-22,20,North,JPR
2022-03-22,20,North,JPR
2022-03-22,34,North,GRN
2022-03-22,10,North,JPR
2022-03-22,16,South,KCI
2022-03-22,50,North,JPR
2022-03-22,25,North,GRN
2022-03-22,6,South,KCI
2022-03-22,30,South,KCI
2022-03-22,6,South,KCI
2022-03-22,6,South,KCI
2022-03-22,10,South,MDI
2022-03-22,1,South,KCI
2022-03-22,2,South,KCI
2022-03-22,1,South,KCI
2022-03-22,2,South,KCI
2022-03-22,6,South,KCI
2022-03-22,25,North,LKW
2022-03-23,40,North,LKW
2022-03-23,40,North,LKW
2022-03-23,50,South,HBI
2022-03-23,50,South,HBI
2022-03-23,50,South,HBI
2022-03-23,50,South,HBI
2022-03-23,50,South,HBI
2022-03-23,15,South,KCI
2022-03-23,23,North,JPR
2022-03-23,35,North,GRN
2022-03-23,10,South,KCI
2022-03-23,2,North,LKW
2022-03-23,1,North,LKW
2022-03-23,5,South,MDI
2022-03-23,3,South,MDI
2022-03-23,20,North,JPR
2022-03-23,20,North,JPR
2022-03-23,10,North,JPR
2022-03-23,4,South,MDI
2022-03-23,13,North,JPR
2022-03-23,5,South,MDI
2022-03-23,10,South,KCI
2022-03-23,50,North,GRN
2022-03-23,10,North,JPR
2022-03-24,50,North,JPR
2022-03-24,6,South,KCI
2022-03-24,20,North,GRN
2022-03-24,24,South,KCI
2022-03-24,1,North,LKW
2022-03-24,2,North,LKW
2022-03-24,1,North,LKW
2022-03-24,5,North,GRN
2022-03-24,16,North,JPR
2022-03-24,5,South,MDI
2022-03-24,8,South,HBI
2022-03-24,2,South,MDI
2022-03-25,2,South,KCI
2022-03-25,2,South,KCI
2022-03-25,15,South,KCI
2022-03-25,2,South,KCI
2022-03-25,15,South,KCI
2022-03-25,20,North,JPR
2022-03-25,20,North,JPR
2022-03-25,50,South,KCI
2022-03-25,50,South,KCI
2022-03-25,15,North,GRN
2022-03-25,25,North,DLI
2022-03-25,10,North,GRN
2022-03-25,75,North,DLI
2022-03-25,45,North,JMU
2022-03-25,45,North,JMU
2022-03-25,1,South,MDI
2022-03-25,2,South,MDI
2022-03-25,3,South,MDI
2022-03-25,2,South,MDI
2022-03-25,20,North,GRN
2022-03-25,2,South,KCI
2022-03-25,2,South,KCI
2022-03-25,15,South,KCI
2022-03-25,2,South,KCI
2022-03-25,2,South,KCI
2022-03-26,120,North,GZB
2022-03-26,1,South,KCI
2022-03-26,15,South,KCI
2022-03-26,11,South,KCI
2022-03-26,13,South,KCI
2022-03-26,20,North,GZB
2022-03-26,12,South,KCI
2022-03-26,25,South,KCI
2022-03-26,21,South,KCI
2022-03-26,30,South,KCI
2022-03-26,11,South,KCI
2022-03-26,25,South,KCI
2022-03-26,20,South,MDI
2022-03-26,2,North,LKW
2022-03-26,40,North,LKW
2022-03-26,40,North,LKW
2022-03-26,12,South,MDI
2022-03-26,15,South,MDI
2022-03-26,1,South,MDI
2022-03-26,75,North,DLI
2022-03-26,75,North,DLI
2022-03-26,75,North,DLI
2022-03-26,75,North,DLI
2022-03-26,30,South,KCI
2022-03-26,89,North,DLI
2022-03-26,50,South,KCI
2022-03-26,25,North,GRN
2022-03-26,10,South,MDI
2022-03-26,2,South,MDI
2022-03-26,50,South,KCI
2022-03-26,30,South,KCI
2022-03-26,15,South,MDI
2022-03-26,10,South,MDI
2022-03-26,25,North,LKW
2022-03-27,6,South,KCI
2022-03-27,12,South,KCI
2022-03-27,3,South,KCI
2022-03-27,2,South,KCI
2022-03-27,50,South,KCI
2022-03-27,5,South,KCI
2022-03-27,3,South,KCI
2022-03-27,4,South,KCI
2022-03-27,50,South,KCI
2022-03-27,11,North,DLI
2022-03-27,10,North,DLI
2022-03-27,15,North,DLI
2022-03-27,4,North,DLI
2022-03-27,150,North,JPR
2022-03-27,50,North,JMU
2022-03-27,22,North,JMU
2022-03-27,10,South,KCI
2022-03-27,3,South,KCI
2022-03-27,2,South,KCI
2022-03-27,14,South,KCI
2022-03-27,13,South,KCI
2022-03-27,26,South,KCI
2022-03-27,8,South,KCI
2022-03-27,15,South,KCI
2022-03-27,19,South,KCI
2022-03-27,10,South,KCI
2022-03-27,20,South,KCI
2022-03-27,30,South,KCI
2022-03-27,12,South,KCI
2022-03-27,31,South,KCI
2022-03-27,2,South,KCI
2022-03-27,14,South,KCI
2022-03-27,3,South,KCI
2022-03-27,26,South,KCI
2022-03-27,16,South,KCI
2022-03-27,10,South,KCI
2022-03-27,3,South,KCI
2022-03-27,30,South,KCI
2022-03-27,25,North,GZB
2022-03-27,25,North,GZB
2022-03-27,25,North,GZB
2022-03-27,47,North,GZB
2022-03-27,25,North,GZB
2022-03-27,150,North,LKW
2022-03-27,100,North,GZB
2022-03-27,10,North,GZB
2022-03-27,25,North,GRN
2022-03-27,75,North,DLI
2022-03-27,50,North,DLI
2022-03-27,50,North,DLI
2022-03-27,100,North,DLI
2022-03-27,2,South,MDI
2022-03-27,2,South,MDI
2022-03-27,2,South,MDI
2022-03-27,100,South,KCI
2022-03-27,10,South,MDI
2022-03-27,4,North,LKW
2022-03-27,1,South,HBI
2022-03-27,20,North,GRN
2022-03-27,20,North,JPR
2022-03-27,2,South,MDI
2022-03-27,4,North,JPR
2022-03-27,20,North,LKW
2022-03-27,50,North,JMU
2022-03-27,5,South,MDI
2022-03-27,3,South,MDI
2022-03-27,3,South,MDI
2022-03-27,10,North,JMU
2022-03-27,3,South,MDI
2022-03-27,4,South,MDI
2022-03-27,5,South,MDI
2022-03-27,5,North,GRN
2022-03-27,10,North,GRN
2022-03-27,20,North,LKW
2022-03-27,10,South,KCI
2022-03-27,30,South,KCI
2022-03-27,20,West,PNE
2022-03-27,20,West,PNE
2022-03-27,5,South,MDI
2022-03-27,5,South,MDI
2022-03-27,15,South,KCI
2022-03-27,35,South,KCI
2022-03-27,15,South,KCI
2022-03-27,13,South,KCI
2022-03-27,10,South,KCI
2022-03-27,30,South,KCI
2022-03-27,5,South,KCI
2022-03-27,25,South,KCI
2022-03-27,6,South,KCI
2022-03-27,15,South,KCI
2022-03-27,13,South,KCI
2022-03-27,6,South,KCI
2022-03-27,15,South,KCI
2022-03-27,13,South,KCI
2022-03-27,5,South,KCI
2022-03-27,12,South,KCI
2022-03-27,8,South,KCI
2022-03-27,35,South,KCI
2022-03-27,35,North,LKW
2022-03-27,35,North,LKW
2022-03-27,1,North,LKW
2022-03-28,30,South,KCI
2022-03-28,30,South,KCI
2022-03-28,2,South,KCI
2022-03-28,30,South,KCI
2022-03-28,20,South,KCI
2022-03-28,10,South,KCI
2022-03-28,25,South,KCI
2022-03-28,5,South,KCI
2022-03-28,20,South,KCI
2022-03-28,20,South,KCI
2022-03-28,50,North,JPR
2022-03-28,3,North,LKW
2022-03-28,35,South,MDI
2022-03-28,13,West,PNE
2022-03-28,1,South,MDI
2022-03-28,25,North,GRN
2022-03-28,9,South,MDI
2022-03-28,25,South,MDI
2022-03-28,78,North,JPR
2022-03-28,22,North,JPR
2022-03-28,3,South,MDI
2022-03-28,5,South,MDI
2022-03-28,2,South,MDI
2022-03-28,5,South,MDI
2022-03-28,4,South,MDI
2022-03-28,3,South,MDI
2022-03-28,4,South,MDI
2022-03-28,4,South,MDI
2022-03-28,4,South,MDI
2022-03-28,50,South,MDI
2022-03-29,3,East,PTA
2022-03-29,15,East,PTA
2022-03-29,25,East,PTA
2022-03-29,5,East,PTA
2022-03-30,5,East,PTA
2022-03-30,10,East,PTA
2022-03-30,4,West,PNE
2022-03-30,1,West,PNE
2022-03-29,10,West,PNE
2022-03-29,20,West,PNE
2022-03-29,10,West,PNE
2022-03-29,120,West,PNE
2022-03-30,50,North,JMU
2022-03-30,50,North,JMU
2022-03-30,60,North,JMU
2022-03-30,30,North,JMU
2022-03-30,60,North,JMU
2022-03-30,20,North,JMU
2022-03-30,10,North,JMU
2022-03-29,55,North,DLI
2022-03-29,15,North,DLI
2022-03-29,15,North,DLI
2022-03-29,15,North,DLI
2022-03-29,100,North,DLI
2022-03-29,100,North,DLI
2022-03-29,100,North,DLI
2022-03-29,100,North,DLI
2022-03-29,13,North,DLI
2022-03-29,50,North,DLI
2022-03-29,15,North,DLI
2022-03-29,5,North,DLI
2022-03-29,5,North,DLI
2022-03-29,60,North,DLI
2022-03-30,6,North,DLI
2022-03-30,15,North,DLI
2022-03-30,83,North,DLI
2022-03-30,17,North,DLI
2022-03-30,30,North,DLI
2022-03-30,6,North,DLI
2022-03-30,10,North,DLI
2022-03-29,35,North,GRN
2022-03-30,17,North,GRN
2022-03-30,30,North,GRN
2022-03-30,30,North,GRN
2022-03-30,15,North,GRN
2022-03-30,25,North,GZB
2022-03-29,30,North,JPR
2022-03-29,30,North,JPR
2022-03-29,40,North,JPR
2022-03-30,20,North,JPR
2022-03-30,20,North,JPR
2022-03-30,10,North,JPR
2022-03-30,10,North,JPR
2022-03-29,1,North,LKW
2022-03-29,32,North,LKW
2022-03-30,70,North,LKW
2022-03-29,150,North,JPR
2022-03-29,135,North,DLI
2022-03-29,50,North,GRN
2022-03-29,100,North,GZB
2022-03-29,55,North,DLI
2022-03-30,130,North,DLI
2022-03-30,140,North,DLI
2022-03-29,25,South,KCI
2022-03-30,20,South,KCI
2022-03-30,40,South,KCI
2022-03-30,3,South,KCI
2022-03-30,50,South,KCI
2022-03-30,45,South,KCI
2022-03-30,3,South,KCI
2022-03-30,30,South,KCI
2022-03-30,3,South,KCI
2022-03-30,30,South,KCI
2022-03-30,35,South,KCI
2022-03-30,30,South,KCI
2022-03-30,25,South,KCI
2022-03-30,28,South,KCI
2022-03-30,14,South,KCI
2022-03-30,2,South,KCI
2022-03-30,11,South,KCI
2022-03-30,8,South,KCI
2022-03-30,2,South,KCI
2022-03-30,30,South,KCI
2022-03-30,30,South,KCI
2022-03-30,3,South,KCI
2022-03-30,5,South,KCI
2022-03-30,2,South,KCI
2022-03-30,25,South,KCI
2022-03-30,13,South,KCI
2022-03-30,3,South,KCI
2022-03-30,50,South,KCI
2022-03-29,40,South,MDI
2022-03-29,10,South,MDI
2022-03-29,3,South,MDI
2022-03-29,44,South,MDI
2022-03-29,2,South,MDI
2022-03-29,2,South,MDI
2022-03-29,3,South,MDI
2022-03-29,2,South,MDI
2022-03-29,1,South,MDI
2022-03-29,2,South,MDI
2022-03-29,2,South,MDI
2022-03-29,2,South,MDI
2022-03-29,2,South,MDI
2022-03-29,2,South,MDI
2022-03-29,2,South,MDI
2022-03-29,3,South,MDI
2022-03-29,2,South,MDI
2022-03-29,3,South,MDI
2022-03-29,2,South,MDI
2022-03-29,1,South,MDI
2022-03-29,2,South,MDI
2022-03-29,43,South,MDI
2022-03-30,8,South,MDI
2022-03-31,100,North,LKW
2022-03-31,14,North,LKW
2022-03-31,41,North,LKW
2022-03-31,29,North,LKW
2022-03-31,6,South,KCI
2022-03-31,3,South,KCI
2022-03-31,3,South,KCI
2022-03-31,146,South,HBI
2022-03-31,5,South,KCI
2022-03-31,5,South,KCI
2022-03-31,10,South,KCI
2022-03-31,5,South,KCI
2022-03-31,5,South,KCI
2022-03-31,5,South,KCI
2022-03-31,8,South,KCI
2022-03-31,50,North,LKW
2022-03-31,30,North,LKW
2022-03-31,80,North,LKW
2022-03-31,6,North,LKW
2022-03-31,2,East,PTA
2024-04-02,5,East,DGP
2024-04-03,2,East,DGP
2024-04-03,5,West,BHP
2024-04-04,1,East,DGP
2024-04-04,5,South,KCI
2024-04-04,4,South,KCI
2024-04-04,2,North,LKW
2024-04-04,2,North,LKW
2024-04-05,5,East,DGP
2024-04-06,1,North,LKW
2024-04-06,1,East,DGP
2024-04-06,20,North,JMU
2024-04-08,2,East,DGP
2024-04-08,2,East,DGP
2024-04-09,2,West,PNE
2024-04-10,6,South,HBI
2024-04-11,5,North,LKW
2024-04-12,3,South,HBI
2024-04-13,3,South,HBI
2024-04-14,2,North,LKW
2024-04-15,85,South,KCI
2024-04-15,80,South,KCI
2024-04-15,100,South,KCI
2024-04-16,150,South,KCI
2024-04-16,150,South,KCI
2024-04-16,110,South,KCI
2024-04-16,2,South,HBI
2024-04-16,5,North,JMU
2024-04-17,20,North,JMU
2024-04-17,5,North,JMU
2024-04-21,60,South,KCI
2024-04-21,86,South,KCI
2024-04-22,90,South,KCI
2024-04-22,100,South,KCI
2024-04-22,116,East,DGP
2024-04-24,32,North,JMU
2024-04-24,50,West,PNE
2024-04-24,10,West,PNE
2024-04-25,100,East,DGP
2024-04-25,200,South,KCI
2024-04-25,5,West,PNE
2024-04-25,4,West,PNE
2024-04-26,39,South,KCI
2024-04-26,1,North,JPR
2024-04-26,1,North,JPR
2024-04-26,3,North,JPR
2024-04-26,3,West,PNE
2024-04-28,90,South,KCI
2024-04-28,200,South,KCI
2024-04-28,78,South,KCI
2024-04-28,135,South,KCI
2024-04-28,65,South,KCI
2024-04-28,90,South,KCI
2024-04-28,2,West,PNE
2024-04-29,150,South,KCI
2024-04-29,50,South,KCI
2024-04-29,34,East,DGP
2024-04-29,90,South,KCI
2024-04-29,5,North,JPR
2024-04-30,20,North,JPR
2024-04-30,17,North,JPR
2024-04-30,2,North,JPR
2024-04-30,5,North,JPR
2024-04-30,3,North,JPR
2024-05-06,2,North,JPR
2024-05-14,200,South,KCI
2024-05-18,35,South,KCI
2024-05-20,20,South,KCI
2024-05-20,10,South,KCI
2024-05-24,10,South,KCI
2024-05-24,15,South,KCI
2024-05-29,5,South,KCI
2024-05-31,15,South,KCI
2024-05-31,6,South,KCI
2024-05-31,10,South,KCI
2024-05-31,5,South,KCI
2024-05-12,1,North,JPR
2024-06-03,2,South,KCI
2024-06-07,1,West,PNE
2024-06-11,4,South,KCI
2024-06-14,10,South,KCI
2024-06-15,20,North,LKW
2024-06-17,10,North,LKW
2024-06-17,5,North,LKW
2024-06-18,40,North,JMU
2024-06-18,20,North,JMU
2024-06-18,10,North,LKW
2024-06-20,3,North,LKW
2024-06-23,15,North,JMU
2024-06-27,4,South,KCI
2024-06-27,2,South,KCI
2024-07-08,2,North,JMU
2024-07-08,5,South,KCI
2024-07-08,5,South,KCI
2024-07-11,3,South,KCI
2024-07-12,10,South,KCI
2024-07-13,20,South,KCI
2024-07-13,13,South,KCI
2024-07-17,2,South,KCI
2024-07-17,1,South,KCI
2024-07-20,10,South,KCI
2024-07-27,3,South,KCI
2024-07-30,10,South,KCI
2024-07-30,1,West,BHP
2024-07-31,15,South,KCI
2024-08-01,1,South,MDI
2024-08-01,1,South,MDI
2024-08-07,1,South,KCI
2024-08-07,1,South,KCI
2024-08-07,1,South,KCI
2024-08-07,1,South,KCI
2024-08-07,1,South,KCI
2024-08-07,1,South,KCI
2024-08-07,1,South,KCI
2024-08-07,1,South,KCI
2024-08-07,1,South,KCI
2024-08-07,1,South,KCI
2024-08-07,1,South,KCI
2024-08-07,1,South,KCI
2024-08-07,1,South,KCI
2024-08-07,1,South,KCI
2024-08-07,1,South,KCI
2024-08-07,1,South,KCI
2024-08-09,2,North,JMU
2024-08-09,3,South,KCI
2024-08-09,3,South,KCI
2024-08-09,1,South,KCI
2024-08-09,1,South,KCI
2024-08-12,20,South,KCI
2024-08-12,5,South,KCI
2024-08-12,6,South,KCI
2024-08-12,6,South,KCI
2024-08-12,10,South,KCI
2024-08-13,10,East,DGP
2024-08-14,2,North,JPR
2024-08-14,15,South,KCI
2024-08-15,5,South,KCI
2024-08-16,10,South,KCI
2024-08-16,10,South,KCI
2024-08-17,7,South,KCI
2024-08-19,2,South,KCI
2024-08-19,2,South,KCI
2024-08-19,2,South,KCI
2024-08-19,4,South,KCI
2024-08-20,20,South,KCI
2024-08-20,5,North,GZB
2024-08-20,15,South,KCI
2024-08-21,10,South,KCI
